Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2013-04-22,124.57333374023438,124.86847061515317,123.44063278688493,124.26223990214261,106553500
2013-04-23,125.85757446289062,125.97722123777854,124.5733130021838,125.19550057479012,166141300
2013-04-24,125.93734741210938,126.27237055423669,125.66612776902043,125.8974610965144,96781200
2013-04-25,126.4478530883789,127.04611127195354,126.11282996616839,126.30426479509217,131060600
2013-04-26,126.22449493408203,126.51165932766233,125.81767160974736,126.29628298957886,95918800
2013-04-29,127.07006072998047,127.34924062352944,126.36810045528209,126.56751988135814,88572800
2013-04-30,127.37318420410156,127.40509813193107,126.51967529441852,127.04614555923078,116010700
2013-05-01,126.2564468383789,127.15782668747066,126.11287067034544,127.09401100003429,138874200
2013-05-02,127.42894744873047,127.54062178279223,126.45578017836826,126.575426903581,96407600
2013-05-03,128.72122192382812,129.1280452628055,127.45291754469578,128.53775949597969,144202300
